,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,(Area in acre  production in metric ton),,,,,,
2, Upazila,Rape  mustard - Area,Rape  mustard - Production,Ground nut - Area,Ground nut - Production,Til - Area,Til - Production
3,Kushtia Sadar,680,204,79,89,194,71
4,Bheramara,456,162,77,64,77,34
5,Daulatpur,1700,950,515,197,32,9
6,Khoksa,750,270,0,0,503,214
7,Kumarkhali,899,449,66,40,2220,999
8,Mirpur,1590,671,0,0,368,108
9,Total,6075,2706,737,390,3394,1435
