,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
2,Chakaria,442799,26142,4207,1265,52,474465
3,Cox's Bazar Sadar,423142,29522,5781,140,497,459082
4,Kutubdia,117322,7902,5,2,48,125279
5,Moheshkhali,301858,16647,2682,6,25,321218
6,Pekua,170005,1383,142,6,2,171538
7,Ramu,248766,8745,8916,44,169,266640
8,Teknaf,258245,2967,3089,9,79,264389
9,Ukhia,189821,4340,13000,31,187,207379
10,Total,2151958,97648,37822,1503,1059,2289990
