,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2009-10",,,,,,
1,Coxs_Bazar,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Papaya Area,Papaya Production,Guava Area,Guava Production,Lime and lemon Area,Lime and lemon Production
4,Chakaria,8890,107,7900,261,6950,65
5,Cox's Bazar Sadar,6,97,0,0,165,51
6,Kutubdia,1,2,1,1,0,0
7,Moheshkhali,50,100,67,80,10,10
8,Pekua,3,1,26,104,7,1
9,Ramu,20,155,25,144,29,504
10,Teknaf,14,293,10,41,8,60
11,Ukhia,3,2,37,358,7,75
12,Total,8987,757,8065,989,7176,765
