,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,Coxs_Bazar,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Chakaria,5,52,23,75,2460,2470,4930,65
5,Cox's Bazar Sadar,8,74,33,107,3310,29050,6460,61
6,Kutubdia,0,0,0,0,0,0,0,0
7,Moheshkhali,2,20,8,28,1100,1150,2250,14
8,Pekua,0,0,0,0,0,0,0,0
9,Ramu,0,0,0,0,0,0,0,0
10,Teknaf,2,19,6,25,765,604,1369,55
11,Ukhia,0,0,0,0,0,0,0,0
12,Total,17,165,70,235,7635,33274,15009,49
