,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Coxs_Bazar,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Chakaria,4,10,18,28,270,8500,1120,40
5,Cox's Bazar Sadar,7,30,15,45,200,400,2500,56
6,Kutubdia,4,35,2,37,510,300,810,22
7,Moheshkhali,20,235,15,250,5300,4600,10000,40
8,Pekua,0,0,0,0,0,0,0,0
9,Ramu,28,209,15,224,3017,1293,4310,19
10,Teknaf,56,336,0,336,11200,52,11252,33
11,Ukhia,7,28,0,28,429,0,429,15
12,Total,126,883,65,948,20926,15145,30421,32
