,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Assasuni,5,18,5,23,167,146,313,14
4,Debhata,5,28,10,38,209,119,328,9
5,Kalaroa,11,40,25,65,666,623,1289,20
6,Kaliganj,16,26,50,76,709,778,1487,20
7,Satkhira Sadar,46,300,252,552,7451,5007,12458,23
8,Shyamnagar,6,10,20,30,161,165,326,11
9,Tala,18,45,27,72,910,795,1705,24
10,Total,107,467,389,856,10273,7633,17906,21
