,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Aus,Aus,Aman,Aman,Boro,Boro
3, Upazila,Area,Production,Area,Production,Area,Production
4,Fulchhari,93,56,22400,15250,20560,30916
5,Gaibandha Sadar,0,0,33260,29005,41120,65393
6,Gobindaganj,15,23.4,71350,76560,68800,169593
7,Palashbari,0,0,30620,40519,31350,52159
8,Sadullapur,0,0,15205,44499,14500,60713
9,Saghata,200,255,38700,25775,37800,62887
10,Sundarganj,0,0,54890,37580,55660,95160
11,Total,308,334.4,266425,269188,269790,536821
