,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,"
Upazila",Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,"BOP (BGB
camp)","ISP
provider",Cyber cafe
2,Fulchhari,0,0,3,7,1,0,0,0
3,Gaibandha Sadar,4,1,3,10,1,0,0,7
4,Gobindaganj,6,0,3,14,1,0,0,0
5,Palashbari,2,0,2,9,1,0,0,3
6,Sadullapur,1,0,2,9,1,0,0,0
7,Saghata,0,0,2,7,2,0,0,0
8,Sundarganj,2,0,3,12,1,0,0,3
9,Total,15,1,18,68,8,0,0,13
