,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,Manikganj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Daulotpur,0,0,0,0,0,0,0,0
5,Gheor,0,0,0,0,0,0,0,0
6,Horirampur,1,7,1,8,197,193,390,48
7,Manikganj Sadar,2,43,20,63,1380,1140,2520,40
8,Saturia,0,0,0,0,0,0,0,0
9,Shibalaya,1,9,1,10,274,243,517,51
10,Singair,0,0,0,0,0,0,0,0
11,Total,4,59,22,81,1851,1576,3427,42
