,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,Jamalpur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bakshiganj,1,16,0,16,765,208,973,61
5,Dewanganj,0,0,0,0,0,0,0,0
6,Islampur,0,0,0,0,0,0,0,0
7,Jamalpur Sadar,2,81,18,99,3803,4504,8307,84
8,Madarganj,1,11,2,13,398,71,469,36
9,Melandaha,1,7,4,11,378,47,425,39
10,Sarishabari,0,0,0,0,0,0,0,0
11,Total,5,115,24,139,5344,4830,10174,73
