,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat Area,Wheat Production,Jute Area,Jute Production,Sugarcane Area,Sugarcane Production
3,Baliadangi,25071,26325,2410,1514,1890,31382
4,Haripur,16258,17428,1800,772,39,146
5,Pirgonj,23577,30933,2544,1717,4720,72301
6,Ranisankail,15497,18596,1688,1294,1500,38630
7,Thakurgaon Sadar,36460,34710,6536,3941,5433,81495
8,Total,116863,127992,14978,9238,13582,223954
