,0,1,2,3,4,5,6
0,Sreepur Town 2011 (Population and Housing Census),,,,,,
1,Gazipur,,,,,,
2,,,,,,,
3,Word No.,H/H,Population Both sexes,Population Male,Population Female,Sex ratio,Literacy 7+ yrs
4,Ward-01,2135,8823,4423,4400,101,66.3
5,Ward-02,2006,7884,4080,3804,107,69.5
6,Ward-03,1472,6149,3014,3135,96,58.5
7,Ward-04,2749,11878,6501,5377,121,61.7
8,Ward-05,5718,20008,10830,9178,118,74.3
9,Ward-06,3002,12859,6628,6231,106,48.6
10,Ward-07,8320,33499,18539,14960,124,64.7
11,Ward-08,4664,18732,9807,8925,110,58.0
12,Ward-09,1404,6417,3338,3079,108,60.7
13,Total,31470,126249,67160,59089,114,63.3
