,0,1,2,3,4
0,Number of low lift pump scheme 2010-11,,,,
1,Tangail,,,,
2,,,,,
3,Upazila,Number of pumps fielded Electric,Number of pumps fielded Diesel,Number of pumps fielded Total,Area irrigated (in acres)
4,Basail,1652,2382,4034,26350
5,Bhuapur,598,2098,2693,15124
6,Delduar,1765,1935,3700,20006
7,Dhanbari,890,3488,4378,26117
8,Ghatail,2008,5518,7726,46196
9,Gopalpur,2300,3650,5950,34135
10,Kalihati,2296,2963,5259,41745
11,Madhupur,709,5539,6248,34384
12,Mirzapur,2456,3571,6027,41700
13,Nagarpur,531,6388,6919,43039
14,Sakhipur,87,2613,2700,17833
15,Tangail Sadar,2169,4378,6547,31084
16,Total,17461,44523,62181,377713
