,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Tangail,,,,,,
2,(Enumarated),,,,,,
3,Upazila,Muslim,Hindu,Christian,Buddhist,Other,Total
4,Basail,143135,16727,4,0,4,159870
5,Bhuapur,183748,6146,4,2,13,189913
6,Delduar,183990,23274,8,5,1,207278
7,Dhanbari,171319,4663,35,2,49,176068
8,Ghatail,397992,18883,38,20,1006,417939
9,Gopalpur,242600,9674,19,1,37,252331
10,Kalihati,378730,31537,17,2,7,410293
11,Madhupur,271352,11546,13600,11,220,296729
12,Mirzapur,355636,51867,211,22,45,407781
13,Nagarpur,268720,19365,2,0,5,288092
14,Sakhipur,261398,15598,59,9,621,277685
15,Tangail Sadar,483976,36957,128,26,17,521104
16,Total,3342596,246237,14125,100,2025,3605083
