,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasha education board 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Adamdighi,15,192,38,230,1550,1385,2935,50
4,Bogra sadar,26,286,72,358,5439,4230,9669,27
5,Dhunat,27,300,63,363,2675,3826,6501,17
6,Gabtali,28,289,53,342,2430,2838,5268,15
7,Dhupchanchia,25,401,62,463,2550,2195,4745,24
8,Kahaloo,28,366,48,414,5228,4606,9834,24
9,Nandigram,19,340,28,368,1714,2025,3739,10
10,Sariakandi,14,174,17,191,1457,1323,2780,15
11,Sherpur,42,431,115,546,6205,5315,11520,22
12,Shibganj,44,630,78,708,7701,6746,14447,20
13,Sonatola,9,96,15,111,1928,1228,3156,28
14,Shajahanpur,32,366,75,441,4393,3595,7988,18
15,Total,309,3871,664,4535,43270,39312,82582,18
