,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Adamdighi,1,14,4,18,890,551,1441,80
4,Bogra sadar,3,234,48,282,24237,18831,43068,153
5,Dhunat,0,0,0,0,0,0,0,0
6,Gabtali,1,16,3,19,354,171,525,27
7,Dhupchanchia,1,7,0,7,97,107,204,29
8,Kahaloo,0,0,0,0,0,0,0,0
9,Nandigram,0,0,0,0,0,0,0,0
10,Sariakandi,0,0,0,0,0,0,0,0
11,Sherpur,0,0,0,0,0,0,0,0
12,Shibganj,0,0,0,0,0,0,0,0
13,Sonatola,1,15,3,18,517,327,844,47
14,Shajahanpur,0,0,0,0,0,0,0,0
15,Total,7,286,58,344,26095,19987,46082,134
