,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Azmirigonj,6000,480,56000,25,22,130
5,Bahubal,5500,390,65000,12,14,0
6,Baniachang,6000,450,72000,18,20,0
7,Chunarughat,5500,470,63000,16,16,0
8,Habiganj Sadar,5500,450,72000,21,28,0
9,Lakhai,6500,480,72000,22,32,41
10,Madhabpur,5700,460,60000,40,20,110
11,Nabiganj,7000,450,62000,15,8,90
12,Average,5963,454,65250,21,20,46
