,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy-bike and auto-rickshaw 2011",,,,,
1,,,,,,
2,Upazila,Rickshaw,Van,Easy-bike and autorickshaw,Tempo,Nochimon/Korimon/ Bhotvoti
3,Bishwamvarpur,300,300,0,0,50
4,Chhatak,300,230,17,38,0
5,Dakshin Sunamganj,100,55,12,0,0
6,Derai,227,13,0,0,0
7,Dharmapasha,140,20,0,25,15
8,Doarabazar,20,12,0,0,0
9,Jagannathpur,250,329,0,0,38
10,Jamalganj,50,20,20,10,15
11,Shalla,21,11,0,0,0
12,Sunamganj Sadar,600,70,0,0,0
13,Tahirpur,22,52,0,0,12
14,Total,2030,1112,49,73,130
