,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cock,Hen and cock,Duck,Duck,Others,Others
3, Upazila,Holding reporting,Total number,Holding reporting,Total number,Holding reporting,Total number
4,Bakshiganj,30770,173930,7003,29963,920,8738
5,Dewanganj,29579,189001,4249,35314,1472,15298
6,Islampur,46448,287381,11234,50954,1487,14754
7,Jamalpur Sadar,85024,461302,39330,168728,2668,20785
8,Madarganj,37859,255452,9121,44785,1079,10623
9,Melandaha,49878,328582,16121,11100,1249,11991
10,Sarishabari,42709,271346,19315,95445,1332,13870
11,Total,322267,1966994,1009373,436289,10207,96059
