,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bakshiganj,0,0,0,0,0,0,0,0
5,Dewanganj,0,0,0,0,0,0,0,0
6,Islampur,1,12,2,14,181,24,205,15
7,Jamalpur Sadar,0,0,0,0,0,0,0,0
8,Madarganj,1,7,1,8,101,34,135,17
9,Melandaha,1,11,2,13,120,40,160,12
10,Sarishabari,1,5,3,8,70,50,120,15
11,Total,4,35,8,43,472,148,620,14
