,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Bishwamvarpur,138597,17678,1,58,47,156381
4,Chhatak,374435,23017,4,14,172,397642
5,Dakshin Sunamganj,166008,17771,15,5,82,183881
6,Derai,179222,64285,11,78,94,243690
7,Dharmapasha,197411,44943,0,1035,75,243464
8,Doarabazar,217755,10354,11,269,71,228460
9,Jagannathpur,233863,25566,6,12,43,259490
10,Jamalganj,138819,28419,5,0,17,167260
11,Shalla,60277,53455,1,3,7,113743
12,Sunamganj Sadar,251254,26669,16,688,392,279019
13,Tahirpur,197445,16921,1,692,141,215200
14,Total,2144535,319376,71,2845,1141,2467968
