,0,1,2,3,4,5,6
0,Area and production of cauliflower and cucumber 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Bhurungamari Char Rajibpur Chilmari Kurigram Sadar Nageshwari Phulbari Rajarhat Raumari Ulipur Total,Cauliflower Area 165 37 9 36 40 200 40 12 66 605,Cauliflower Production 368 120 15 30 100 600 140 24 178 1575,Cucumber Area 50 12 17 27 32 23 38 12 61 272,Cucumber Production 123 60 10 31 288 63 174 19 137 905,,
3,Upazila,Papaya,Papaya,Guava,Guava,Lime and lemon,Lime and lemon
4,Upazila,Area,Production,Area,Production,Area,Production
5,Bhurungamari,305,1083,40,288,76,200
6,Char Rajibpur,272,1375,12,27,5,15
7,Chilmari,176,442,22,28,42,76
8,Kurigram Sadar,35,800,38,17,180,430
9,Nageshwari,29,71,10,181,85,361
10,Phulbari,160,640,48,96,240,1632
11,Rajarhat,77,131,15,17,47,141
12,Raumari,36,26,10,30,17,13
13,Ulipur,306,841,64,80,88,158
14,Total,1396,5409,259,764,780,3026
