,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre),(Area in acre)
3,Upazila,Pond,Pond,Dighee,Dighee,Other area,Total area
4,Upazila,Number,Area,Number,Area,Other area,Total area
5,Bhurungamari,1250,400,0,0,383,783
6,Char Rajibpur,1014,371,0,0,6,158
7,Chilmari,510,174,5,3,15378,15555
8,Kurigram Sadar,1251,650,15,7,287,944
9,Nageshwari,1700,665,780,332,1176,2173
10,Phulbari,2387,537,0,0,36,850
11,Rajarhat,3847,1379,1649,591,57,2027
12,Raumari,1831,656,0,0,22,79
13,Ulipur,1122,310,3,45,350,705
14,Total,14912,5142,2452,978,17694,23274
