,0,1,2,3,4,5,6,7,8
0,Number of selected industry by upazila 2011,,,,,,,,
1,,,,,,,,,
2,Upazila 1,Textile mill 2,Garments factory 3,Rice mill 4,Match factory 5,Steel and engineering 6,Aluminium 7,Jute mill 8,Sugar mill 9
3,Atgharia,0,0,20,0,0,0,0,0
4,Bera,0,0,16,0,0,0,0,0
5,Bhangura,0,0,26,0,0,0,0,0
6,Chatmohar,0,0,83,0,0,0,0,0
7,Faridpur,0,0,20,0,0,0,0,0
8,Ishwardi,1,4,156,0,0,0,1,1
9,Pabna Sadar,13,26,263,0,6,0,0,0
10,Santhia,0,0,26,0,0,0,0,0
11,Sujanagar,0,0,79,0,0,0,2,0
12,Total,14,30,612,0,6,0,3,1
