,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,Bhola,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total Potato - Area,Total Potato - Production
4,Bhola Sadar,1606,20030,2532,20620,4138,40650
5,Burhanuddin,1600,13600,1680,9744,3280,23344
6,Char Fasson,787,7870,2427,5921,3214,10791
7,Daulatkhan,852,9179,67,213. 76,467,5361.76
8,Lalmohan,2067,21098,1145,4104.79,0,0
9,Manpura,60,120,0,0,60,120
10,Tazumuddin,650,4856,0,0,650,4856
11,Total,7622,76753,7851,40389.79,11809,85122.76
