,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Bogura,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Adamdighi,6800,1205,1150,900,0,0,0,0
5,Bogra sadar,850,23,115,10,0,0,0,3
6,Dhunat,8764,783,918,29,0,0,0,0
7,Dhupchanchia,6500,1200,1100,1080,300,800,0,240
8,Gabtali,8233,965.35,917,377.5,0,0,0,0
9,Kahaloo,8800,2690,2050,550,0,650,0,816
10,Nandigram,9370,1140,1100,580,0,0,0,1032
11,Sariakandi,6283,528,434,290,2,1,1,450
12,Shajahanpur,7500,3875,3250,250,0,500,0,500
13,Sherpur,12146,1250,1425,397,0,0,0,800
14,Shibganj,11560,2890,2500,220,0,400,0,1114
15,Sonatola,5680,840,900,380,0,1300,0,0
16,Total,92486,17389.35,15859,5063.5,302,3651,1,4955
