,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station,  camp, union land (tohsil) office, bop (BGB camp), cyber cafe 2011",,,,,,,,
1,Rajshahi,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Filling station,Fire brigade station,Police station/ camp,Union land (Tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Bagha,1,0,1,6,1,2,0,0
5,Baghmara,2,1,4,7,1,0,0,12
6,Charghat,1,1,1,3,1,2,0,6
7,Durgapur,0,0,1,3,1,0,0,5
8,Godagari,5,1,3,5,1,5,0,0
9,Mohanpur,3,0,1,4,1,0,0,6
10,Paba,4,0,2,4,0,3,0,0
11,Puthia,4,1,2,4,1,1,0,7
12,Rajshahi City Corporation,15,2,4,4,1,1,2,13
13,Tanore,2,1,2,3,1,0,0,7
14,Total,37,7,21,43,9,14,2,56
