,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,Rajshahi,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Number of kindergarten school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bagha,8,12,20,32,269,282,551,17
5,Baghmara,20,61,29,90,190,180,370,4
6,Charghat,10,11,44,55,1246,1046,2292,42
7,Durgapur,7,10,20,30,173,212,385,13
8,Godagari,18,70,36,106,884,552,1436,14
9,Mohanpur,9,14,39,53,386,426,812,15
10,Paba,55,53,132,185,3266,3202,6468,35
11,Puthia,9,43,29,72,648,524,1172,16
12,Rajshahi City Corporation,87,352,431,783,4970,5384,10354,13
13,Tanore,3,7,11,18,357,205,562,31
14,Total,226,633,791,1424,12389,12013,24402,17
