,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bauphal,30,110,40,150,1625,2125,3750,25
5,Dashmina,36,144,0,144,2000,1600,3600,25
6,Dumki,13,45,2,47,225,147,372,8
7,Galachipa,5,20,0,20,565,185,750,38
8,Kalapara,33,123,5,128,2550,1922,4472,35
9,Mirzaganj,24,87,12,99,2096,1706,3802,38
10,Patuakhali Sadar,80,240,55,295,3120,2566,5686,19
11,Total,221,769,114,883,12181,10251,22432,25
