,0,1,2,3,4,5,6,7
0,Number of jute mill and number of worker 2011,,,,,,,
1,"
Upazila",Number of mill,Number of loom (installed),Number of loom,Number of loom,Number of worker,Number of worker,Number of worker
2,"
Upazila",Number of mill,Number of loom (installed),Operative,"Non-
operational",Permanent,Temporary,Total
3,Dimla,0,0,0,0,0,0,0
4,Domar,0,0,0,0,0,0,0
5,Jaldhaka,0,0,0,0,0,0,0
6,Kishorgonj,0,0,0,0,0,0,0
7,Nilphamary Sadar,0,0,0,0,0,0,0
8,Sayedpur,3,119,104,15,67,301,368
9,Total,3,119,104,15,67,301,368
