,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Belabo,8,103,21,124,2138,2574,4712,38
4,Manohardi,25,367,25,392,2386,1285,3671,9
5,Narsingdi Sadar,19,253,43,296,2098,3378,5476,18
6,Palash,9,155,34,189,2200,2460,4660,25
7,Roypura,12,160,30,190,3425,2790,6215,33
8,Sibpur,11,117,25,142,1973,2410,4380,31
9,Total,84,1155,178,1333,14220,14897,29114,22
