,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,Narsingdi,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
4,Belabo,139,601,246,679,385,7392
5,Manohardi,376,1680,233,792,609,2472
6,Narsingdi Sadar,308,1532,354,1988,662,3520
7,Palash,46,74,26,123,72,197
8,Roypura,1183,6219,1932,12905,3115,19124
9,Shibpur,422,1482,44,171,466,1653
10,Total,2474,11589,2835,16658,5309,34357
