,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila,Cow & Buffalo - Holding number,Cow & Buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
3,Jhenaigati,9775,42425,2533,18544,234,1770
4,Nakla,17814,44549,9760,22992,156,835
5,Nalitabari,15618,62472,16597,40107,322,1249
6,Sherpur Sadar,46765,140215,28420,85270,1785,3575
7,Sreebardi,30081,69591,14362,30461,548,1740
8,Total,120053,359252,71672,197374,3045,9169
