,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Jessore,,,,,,,,
2,,,,,,,,,
3, Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Abhaynagar,4,1,8,8,1,0,0,5
5,Bagherpara,3,1,5,6,1,0,0,0
6,Chaugachha,4,0,2,11,1,5,0,1
7,Jessore Sadar,27,1,11,15,1,1,54,14
8,Jhikargachha,4,1,2,8,1,1,0,2
9,Keshabpur,2,0,3,8,1,0,0,1
10,Manirampur,3,1,5,13,1,0,0,2
11,Sharsha,5,1,2,11,1,13,2,1
12,Total,52,6,38,80,8,20,56,26
