,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,Sirajganj,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Belkuchi,0,0,0,0,0,0,0,0
5,Chauhali,0,0,0,0,0,0,0,0
6,Kamarkhanda,2,14,3,17,639,90,729,56
7,Kazipur,0,0,0,0,0,0,0,0
8,Royganj,0,0,0,0,0,0,0,0
9,Shahjadpur,0,0,0,0,0,0,0,0
10,Sirajganj Sadar,0,0,0,0,0,0,0,0
11,Tarash,1,13,0,13,167,13,180,14
12,Ullahpara,0,0,0,0,0,0,0,0
13,Total,3,27,3,30,806,103,909,30
