,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,Sirajganj,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students Per teacher
4,Belkuchi,0,0,0,0,0,0,0,0
5,Chauhali,1,30,11,43,183,170,353,08
6,Kamarkhanda,0,0,0,0,0,0,0,0
7,Kazipur,0,0,0,0,0,0,0,0
8,Royganj,0,0,0,0,0,0,0,0
9,Shahjadpur,0,0,0,0,0,0,0,0
10,Sirajganj Sadar,1,57,13,70,145,136,381,5
11,Tarash,0,0,0,0,0,0,0,0
12,Ullahpara,0,0,0,0,0,0,0,0
13,Total,2,87,24,113,328,306,734,6
