,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Sirajganj,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Belkuchi,3,57,250,315,23,0,1,47
5,Chauhali,4,19,65,186,21,0,0,8
6,Kamarkhanda,3,31,49,156,11,1,3,0
7,Kazipur,26,40,72,7,12,2,1,27
8,Royganj,4,19,361,331,39,0,9,43
9,Shahjadpur,5,24,250,7600,1,1,22,61
10,Sirajganj Sadar,15,36,725,467,77,1,5,39
11,Tarash,4,28,255,90,1,0,7,23
12,Ullahpara,8,52,1962,1263,6,0,12,72
13,Total,72,306,3989,10415,191,5,60,320
