,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,No of govt. primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Akhaura,35,195,60,255,10360,10280,20580,81
4,Ashuganj,33,48,130,178,8513,9120,17633,99
5,Banchharampur,93,185,345,530,21469,22145,43614,82
6,Bijoynagar,61,124,229,353,11147,11807,22954,65
7,Brahmanbaria Sadar,148,259,662,921,33061,37448,70550,77
8,Kasba,82,175,364,539,15666,17415,3308,6
9,Nabinagar,144,264,443,707,29221,30967,60188,85
10,Nasirnagar,80,195,230,425,15500,19500,35000,82
11,Sarail,75,168,288,456,19823,18396,38219,84
12,Total,751,1613,2751,4364,164760,177078,947005,72
