,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,Barisal,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila/city corporation,Rape  mustard Area,Rape  mustard Production,Ground nut Area,Ground nut Production,Til Area,Til Production
4,Agailjhara,21,4.934,11.8,6.162,0,0
5,Babuganj,111,24.31,0,0,0,0
6,Bakerganj,28,8,0,0,82,18
7,Banaripara,37,12.8,0,0,2.8,0.89
8,Barisal city corporation,9,2,1,1,6,2
9,Barisal Sadar,48,12,7,8,186,56
10,Gaurnadi,42,7.02,0,0,38,7.17
11,Hizla,65,23,0,0,122,37
12,Mehendiganj,28,5.34,15.6,9.73,517,233.1
13,Muladi,865,129.75,0,0,221,88
14,Wazirpur,84,18.9,1.25,0.437,0,0
15,Total,1338,248.054,36.65,25.329,1174.8,442.16
