,0,1,2,3,4,5,6
0,Population by religious groups 2011,,,,,,
1,Upazila/city corporation,Muslim,Hindu,Buddhist,Christian,Others,Total
2,Batiaghata,109591,61708,6,386,0,171691
3,Dacope,63334,86113,0,2869,0,152316
4,Dighalia,97860,17210,0,508,7,115585
5,Dumuria,188619,116451,9,339,257,305675
6,Khulna City Corporation,676412,74047,82,9204,132,759877
7,Koyra,152980,40197,0,476,278,193931
8,Paikgachha,166564,80332,0,1087,0,247983
9,Phultala,74271,955,0,13,2,75241
10,Rupsa,152641,26494,0,345,39,179519
11,Terokhada,94477,22220,0,12,0,116709
12,Total,1776749,525727,97,15239,715,2318527
