,0,1,2,3,4,5,6
0,"Area and Production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre & production in metric ton),,,,,,
2,"
Upazila/city corporation",Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3,"
Upazila/city corporation",Area,Production,Area,Production,Area,Production
4,Batiaghata,0,0,52,14.8,0,0
5,Dacope,0,0,0,0,0,0
6,Dighalia,8,2,6,2,0,0
7,Dumuria,43,15.48,15,4.35,373,415
8,Khulna City Corporation,5.8,0.525,0,0,0,0
9,Koyra,1.25,0.43,1.5,0.6,3,4
10,Paikgachha,87,23.9,8,2.22,0,0
11,Phultala,30,10,2,0.67,0,0
12,Rupsa,32,12.82,10,4.71,0,0
13,Terokhada,34,5.1,9,1.89,0,0
14,Total,241.05,70.255,103.5,31.24,376,419
