,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,Habiganj,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila Upazila Azmirigonj Bahubal Baniachang Chunarughat Habiganj Sadar Lakhai Madhabpur Nabiganj Total -  Upazila,Lentil (Masur) Area 7 0 7 0 0 395 26 0 435 - Lentil (Masur) - Area,Lentil (Masur) Production 3 0 3 0 0 215 6 0 227 - Lentil (Masur) - Production,Mug Area 0 0 0 0 0 0 0 0 0 - Mug - Area,Mug Production 0 0 0 0 0 0 0 0 0 - Mug - Production,Maize Area 0 0 0 0 0 0 0 0 - Maize - Area,Maize Production 0 0 0 0 0 0 0 0 0 - Maize - Production
4,Azmirigonj,6,3,0,0,0,0
5,Bahubal,0,0,0,0,0,0
6,Baniachang,5,2,0,0,0,0
7,Chunarughat,0,0,0,0,0,0
8,Habiganj Sadar,0,0,0,0,0,0
9,Lakhai,395,295,0,0,0,0
10,Madhabpur,24,5,0,0,0,0
11,Nabiganj,0,0,0,0,0,0
12,Total,430,304,0,0,0,0
