,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Pirojpur,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhandaria,9,41,0,41,722,0,722,18
5,Kawkhali,4,36,0,36,160,0,160,4
6,Mathbaria,8,16,0,16,380,0,380,24
7,Nazirpur,38,152,0,152,1274,0,1274,8
8,Nesarabad,3,36,0,41,627,0,627,15
9,Pirojpur Sadar,9,65,0,65,1128,0,1128,17
10,Zianagar,2,30,4,34,514,91,605,18
11,Total,73,376,4,385,4805,91,4896,13
