,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Baliakandi,8,20,12,32,240,280,520,16
4,Goalanda,1,1,1,2,36,70,106,53
5,Kalukhali,0,0,0,0,0,0,0,0
6,Pangsha,3,6,3,9,105,90,195,22
7,Rajbari Sadar,6,18,6,24,383,327,710,30
8,Total,18,45,22,67,764,767,1531,30
