,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,,,,,,,
2, Municipality,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Person killed,Traffic accident (Reported) - Person injured
3,Comilla,1736,5443,5443,103,116,74
4,Barura,37,188,188,0,0,0
5,Chandina,40,8,8,5,5,25
6,Chauddagram,0,0,0,0,0,0
7,Comilla Sadar Dakshin,78,755,755,11,19,21
8,Daudkandi,0,0,0,29,37,18
9,Debidwar,50,610,400,5,10,51
10,Homna,36,0,106,0,0,0
11,Laksam,36,175,175,4,4,2
12,Nangalkot,33,8,4,0,0,0
13,Total,2046,7187,7079,157,191,191
