,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Mymensingh,,,,,,,
2,,,,,,,,
3, Upazila, Pond, Dighee, River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Bhaluka,6836,8,7,4,0,11,2
5,Dhobaura,6794,0,7,2,0,5,0
6,Fulbaria,12599,0,4,0,0,10,1
7,Gaffargaon,11856,0,3,2,0,20,1
8,Gauripur,7325,0,5,0,0,10,1
9,Haluaghat,6100,0,4,0,0,26,0
10,Ishwargonj,7431,0,1,0,0,15,0
11,Muktagacha,15405,2,3,0,0,16,0
12,Mymensingh Sadar,12092,4,2,5,0,32,3
13,Nandail,11952,0,1,1,0,37,0
14,Phulpur,23740,0,3,3,0,20,0
15,Trishal,19520,0,5,2,0,12,0
16,Total,141650,14,45,19,0,214,7
