,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Jackfruits,Jackfruits,Banana,Banana,Pineapple,Pineapple
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Assasuni,25,475,53,114,1,2
5,Debhata,91,550,19,95,3,22
6,Kalaroa,24,300,217,674,2,5
7,Kaliganj,5,186,167,889,12,11
8,Satkhira Sadar,65,441,666,8342,8,7
9,Shyamnagar,8,236,16,62,0,0
10,Tala,150,1161,455,3177,16,18
11,Total,368,3349,1593,13353,42,64
