,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Begumganj,0,0,4,1,0,0
4,Chatkhil,0,0,2,1,0,0
5,Companiganj,31,8,27,8,0,0
6,Hatiya,96,16.1,2878,668,0,0
7,Kabirhat,40,6,130,29,0,0
8,Noakhali Sadar,25,6,1210,460,3,4
9,Senbagh,14,5.01,8,2,0,0
10,Sonaimuri,0.41,0.11,6,1,0,0
11,Subarnachar,38,9.3,520,175,0,0
12,Total,244.41,50.52,4785,1345,3,4
