,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Begumganj,1,22,5,27,628,917,1545,57
4,Chatkhil,0,0,0,0,0,0,0,0
5,Companiganj,1,20,5,25,424,438,862,34
6,Hatiya,0,0,0,0,0,0,0,0
7,Kabirhat,0,0,0,0,0,0,0,0
8,Noakhali Sadar,0,0,0,0,0,0,0,0
9,Senbagh,1,6,6,12,42,17,59,5
10,Sonaimuri,0,0,0,0,0,0,0,0
11,Subarnachar,1,16,3,19,439,227,666,35
12,Total,4,64,19,83,1533,1599,3132,38
