,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Sunamganj,,,,,,
2,,,,,,,
3,Upazila,Cow  Buffalo Holding /farm number,Cow  Buffalo Animal number,Goat Holding/ farm number,Goat Goats number,Sheep Holding/ Farm number,Sheep Sheep number
4,Bishwamvarpur,14,140,8,60,4,40
5,Chhatak,13,205,4,85,4,78
6,Dakshin Sunamganj,6,25,7,110,4,80
7,Derai,16270,58072,1217,3052,1252,3794
8,Dharmapasha,15334,52230,2602,5667,524,862
9,Doarabazar,11,130,6,97,0,0
10,Jagannathpur,1,10,11,77,35,525
11,Jamalganj,0,67180,775,1930,515,1750
12,Shalla,0,0,0,0,0,0
13,Sunamganj Sadar,41,99,4,8,0,0
14,Tahirpur,7615,41681,800,10354,200,1297
15,Total,39305,219772,5434,21440,2538,8426
