,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Sunamganj,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of Madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
4,Bishwamvarpur,23,138,0,138,1500,1000,2500,18
5,Chhatak,46,134,12,146,6671,875,7546,52
6,Dakshin Sunamganj,5,50,0,50,400,0,400,80
7,Derai,23,15,0,154,3770,0,3770,24
8,Dharmapasha,13,65,0,65,600,440,1040,16
9,Doarabazar,15,120,35,155,2910,3580,6490,42
10,Jagannathpur,36,439,31,470,6602,1588,8190,17
11,Jamalganj,20,70,10,80,1000,1500,2500,31
12,Shalla,3,18,0,18,304,105,409,23
13,Sunamganj Sadar,14,196,55,246,1315,718,2033,09
14,Tahirpur,6,30,0,30,430,146,576,19
15,Total,204,1275,143,1552,25502,9952,35454,23
