,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),,,,,,
2, Upazila,Labour - Mason,Labour - Helper (Jogaly),Labour - Carpenter,Labour - Colour,Labour - Electric,Labour - Plumber
3,Alfadanga,400,300,500,500,500,500
4,Bhanga,350,280,300,300,350,400
5,Boalmari,350,250,400,350,400,500
6,Charbhadrashon,400,250,350,400,400,350
7,Faridpur Sadar,400,250,400,400,400,400
8,Madhukhali,300,200,300,300,500,300
9,Nagarkanda,400,300,500,400,500,500
10,Sadarpur,300,200,300,300,350,450
11,Saltha,400,300,400,400,500,500
12,Average,367,259,383,372,433,433
