,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Akkelpur,53,119,129,248,5475,5505,10980,44
4,Joypurhat sadar,76,118,270,388,7097,6721,13818,36
5,Kalai,42,80,101,181,4439,4570,9009,50
6,Khetlal,34,68,105,173,3299,3282,6581,38
7,Panchbibi,58,116,177,293,9533,9878,19411,66
8,Total,263,501,782,1283,29843,29956,59799,47
