,0,1,2,3,4,5
0,"Number of unregistered rickshaw, van, easy-bike and auto-rickshaw 2011",,,,,
1,Pabna,,,,,
2,,,,,,
3,Upazila 1,Rickshaw 2,Van 3,Easy-bike and auto- rickshaw 4,Tempo 5,Nochhimon/ korimon/ bhotvoti 6
4,Atgharia,30,620,142,30,362
5,Bera,428,752,36,10,98
6,Bhangura,40,465,22,35,162
7,Chatmohar,166,631,73,12,161
8,Faridpur,60,77,16,10,32
9,Ishwardi,450,92,162,150,151
10,Pabna Sadar,2612,2632,1736,250,718
11,Santhia,220,248,20,10,102
12,Sujanagar,60,1235,28,30,230
13,Total,4068,6755,2239,542,2022
