,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Dhaka Metropolitan,19,1014,223,1237,38970,5951,44921,36
4,Dhamrai,0,0,0,0,0,0,0,0
5,Dohar,1,11,3,14,225,80,305,22
6,Keraniganj,2,12,6,18,109,43,152,8
7,Savar,0,0,0,0,0,0,0,0
8,Nawabganj,4,43,36,79,561,376,937,12
9,Total,26,1080,268,1348,39865,6450,46315,34
