,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila, Institution,Male,Female,Total,Male,Female,Total,Students per teacher
4,Belkuchi,0,0,0,0,0,0,0,0
5,Chauhali,3,12,2,14,222,137,359,25
6,Kamarkhanda,0,0,0,0,0,0,0,0
7,Kazipur,6,33,10,43,452,222,674,26
8,Royganj,6,48,14,62,934,276,1270,20
9,Shahjadpur,2,17,0,17,321,51,372,22
10,Sirajganj Sadar,14,204,32,236,4098,1357,5455,23
11,Tarash,7,72,21,93,687,440,1127,12
12,Ullahpara,3,25,3,28,44,30,74,30
13,Total,41,411,82,493,6758,2513,9331,19
