,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka) - Upazila,(Price in taka) - Brick-01 (per1000),(Price in taka) - Cement (per 50 kg bag),(Price in taka) - Iron bar (per ton),(Price in taka) - Sand-01 (per c.f.t.),(Price in taka) - Sand -02 (per c.f.t.),(Price in taka) - Stone (per c.f.t.)
3,Bauphal,6000,400,54000,36,12,150
4,Dashmina,6000,400,70000,35,27,150
5,Dumki,6000,420,55000,14,8,150
6,Galachipa,7000,410,75000,55,35,180
7,Kalapara,6500,420,75000,16,9,150
8,Mirzaganj,6000,425,60000,15,9,150
9,Patuakhali Sadar,6000,440,60000,15,9,150
10,Average,6214,415,64140,25,15,155
