,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Gopalganj Sadar,19,146,15,161,153,1445,2950,18
4,Kashiani,22,246,6,252,3087,120,3207,13
5,Kotalipara,7,23,5,28,375,492,867,31
6,Muksudpur,19,76,0,76,919,753,1672,22
7,Tungipara,3,20,12,32,235,495,730,23
8,Total,70,511,38,549,4769,3305,9426,17
