,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,"
Upazila","Number of
college",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila","Number of
college",Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Belkuchi,0,0,0,0,0,0,0,0
4,Chauhali,0,0,0,0,0,0,0,0
5,Kamarkhanda,2,14,3,17,639,90,729,56
6,Kazipur,0,0,0,0,0,0,0,0
7,Royganj,0,0,0,0,0,0,0,0
8,Shahjadpur,0,0,0,0,0,0,0,0
9,Sirajganj Sadar,0,0,0,0,0,0,0,0
10,Tarash,1,13,0,13,167,13,180,14
11,Ullahpara,0,0,0,0,0,0,0,0
12,Total,3,27,3,30,806,103,909,30
