,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Khagrachori,,,,,,,,
2,,,,,,,,,
3,Upazila,Institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Dighinala,0,0,0,0,0,0,0,0
5,Khagrachori,2,22,2,24,235,101,336,14
6,Laxshmichhari,0,0,0,0,0,0,0,0
7,Mahalchhari,0,0,0,0,0,0,0,0
8,Manikchhari,0,0,0,0,0,0,0,0
9,Matiranga,0,0,0,0,0,0,0,0
10,Panchhari,0,0,0,0,0,0,0,0
11,Ramgarh,0,0,0,0,0,0,0,0
12,Total,2,22,2,24,235,101,336,14
