,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Pepper,Pepper,Onion,Onion,Garlic,Garlic
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Basail,27,11,21,35,24,34
5,Bhuapur,1214,362.59,866,1582.56,940,1363.40
6,Delduar,29,10,42,44,32,27
7,Dhanbari,194,57.86,167,392.45,43,57.60
8,Ghatail,205,66,65,110.30,43,56.30
9,Gopalpur,430,248.40,96,189,48,79.72
10,Kalihati,87.50,35,112.50,324,62.50,150
11,Madhupur,212,61.59,51,120.80,36,46.65
12,Mirzapur,305,90,84,115,39,51
13,Nagarpur,280,110,336,649.70,67,97
14,Sakhipur,455,156,66,113,14,25
15,Tangail Sadar,340,109,425,905,227,323
16,Total,3778.50,1317.43,2331.50,4580.81,1575.50,2310.67
