,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Harinakunda,0,0,0,0,0,0,0,0
4,Jhenaidah Sadar,2,4,2,6,121,78,199,33
5,Kaliganj,4,18,0,18,250,175,425,24
6,Kotchandpur,2,4,0,4,75,57,132,33
7,Mahespur,7,23,0,23,158,70,228,10
8,Shailkupa,0,0,0,0,0,0,0,0
9,Total,15,49,2,51,604,380,984,19
