,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila,Cow & buffalo - Holding number,Cow & buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
3,Araihazar,11377,23471,12942,28180,2031,5712
4,Bandar,2922,7036,2310,5641,80,290
5,Narayanganj Sadar,4732,13360,2357,7758,196,798
6,Rupganj,13203,29153,10841,27106,808,2433
7,Sonargaon,9209,20144,8936,20415,691,1976
8,Total,41443,93164,37386,89100,3806,11209
