,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Akhaura,0,0,0,0,0,0,0,0
4,Ashuganj,6,19,1,20,368,799,1167,58
5,Banchharampur,4,10,2,12,232,184,416,35
6,Bijoynagar,8,13,19,32,784,816,1600,50
7,Brahmanbaria Sadar,12,36,0,36,800,600,1400,39
8,Kasba,0,0,0,0,0,0,0,0
9,Nabinagar,5,20,0,20,285,118,403,20
10,Nasirnagar,7,28,0,28,800,310,1110,40
11,Sarail,1,4,0,4,60,59,119,30
12,Total,43,130,22,152,3329,2886,6215,41
